codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.2.8.01.3.1.01.00.00.00.000;02;0201;7.575,46;5.690,45;6.258,77;7.106,79;5.979,38;6.523,87;6.960,28;5.717,19;5.412,17;9.004,45;6.300,46;7.015,52;12.657,50;12.657,50;12.657,50;12.657,50;12.657,50;12.657,49;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.3.1.02.00.00.00.000;02;0201;631,29;474,21;521,57;592,23;498,28;543,66;580,03;476,43;451,01;750,38;525,04;584,64;1.054,80;1.054,80;1.054,80;1.054,80;1.054,80;1.054,75;000;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.3.1.03.00.00.00.000;02;0201;1.893,87;1.422,62;1.564,69;1.776,70;1.494,85;1.630,97;1.740,07;1.429,30;1.353,04;2.251,13;1.575,12;1.753,89;3.164,38;3.164,38;3.164,38;3.164,38;3.164,38;3.164,35;000;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;2.525,15;1.896,82;2.086,27;2.368,94;1.993,13;2.174,63;2.320,10;1.905,73;1.804,05;3.001,50;2.100,16;2.338,52;4.219,16;4.219,16;4.219,16;4.219,16;4.219,16;4.219,20;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.4.0.00.00.00.00.000;02;0201;2.511,27;0,00;0,00;2.382,64;0,00;0,00;2.229,03;0,00;0,00;2.178,11;0,00;0,00;2.328,64;2.328,64;0,00;2.328,64;2.328,64;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.01.4.1.00.00.00.00.000;02;0201;2.511,27;0,00;0,00;2.382,64;0,00;0,00;2.229,03;0,00;0,00;2.178,11;0,00;0,00;2.328,64;2.328,64;0,00;2.328,64;2.328,64;0,00;000;1018;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.0.0.00.00.00.00.000;02;0201;4.000,00;180,00;25.781,31;37.661,31;180,00;39.541,31;30.880,96;42.375,94;30.058,91;44.963,65;51.835,00;26.480,62;39.356,22;43.356,22;40.671,26;54.714,64;55.306,72;196.002,08;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.0.00.00.00.00.000;02;0201;4.000,00;180,00;25.781,31;37.661,31;180,00;39.541,31;30.880,96;42.375,94;30.058,91;44.963,65;51.835,00;26.480,62;39.356,22;43.356,22;40.671,26;54.714,64;55.306,72;196.002,08;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.00.00.00.00.000;02;0201;4.000,00;180,00;25.781,31;37.661,31;180,00;39.541,31;30.880,96;42.375,94;30.058,91;44.963,65;51.835,00;26.480,62;39.356,22;43.356,22;40.671,26;54.714,64;55.306,72;196.002,08;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.01.00.00.00.000;02;0201;0,00;180,00;12.460,69;12.460,69;180,00;12.280,69;12.460,34;24.705,32;12.538,29;18.694,57;24.394,38;360,00;0,00;0,00;0,00;0,00;0,00;148.584,93;000;4011;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.02.00.00.00.000;02;0201;0,00;0,00;10.000,00;10.000,00;0,00;16.000,00;10.000,00;10.000,00;10.000,00;10.000,00;15.000,00;20.000,00;30.000,00;30.000,00;30.000,00;30.000,00;30.000,00;30.000,00;000;4090;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.488,52;2.488,52;2.488,52;2.488,52;2.488,52;2.488,55;000;4090;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.04.00.00.00.000;02;0201;0,00;0,00;1.320,62;1.320,62;0,00;1.320,62;1.320,62;1.320,62;1.320,62;4.622,17;1.320,62;1.320,62;2.201,04;2.201,04;2.201,04;2.201,04;2.201,04;2.201,00;000;4050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.05.00.00.00.000;02;0201;0,00;0,00;2.000,00;2.000,00;0,00;4.000,00;2.000,00;2.000,00;2.000,00;4.000,00;2.000,00;0,00;4.666,66;4.666,66;4.666,66;4.666,66;4.666,66;4.666,70;000;4160;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.06.00.00.00.000;02;0201;4.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.000,00;0,00;0,00;0,00;0,00;000;4190;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.07.00.00.00.000;02;0201;0,00;0,00;0,00;11.880,00;0,00;5.940,00;5.100,00;4.350,00;4.200,00;4.800,00;9.120,00;4.800,00;0,00;0,00;1.315,04;15.358,42;15.950,50;8.060,90;000;4050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.03.1.1.08.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.846,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;4300;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.0.0.00.00.00.00.000;02;0201;32.217,88;0,00;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;39.817,01;31.849,95;31.849,95;31.849,95;29.901,91;59.803,82;59.803,82;59.803,82;59.803,82;87.869,01;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.0.00.00.00.00.000;02;0201;32.217,88;0,00;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;29.901,91;59.803,82;59.803,82;59.803,82;59.803,82;79.901,95;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.00.00.00.00.000;02;0201;32.217,88;0,00;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;29.901,91;59.803,82;59.803,82;59.803,82;59.803,82;79.901,95;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.01.00.00.00.000;02;0201;32.217,88;0,00;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;29.901,91;59.803,82;59.803,82;59.803,82;59.803,82;79.901,95;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.2.1.01.01.00.00.000;02;0201;32.217,88;0,00;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;31.849,95;29.901,91;59.803,82;59.803,82;59.803,82;59.803,82;79.901,95;000;1017;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.10.9.1.07.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.967,06;000;1103;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.99.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;52,50;0,00;0,00;0,00;0,00;0,00;0,00;130,89;0,00;13,08;13,08;13,08;13,08;13,08;117,99;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;52,50;0,00;0,00;0,00;0,00;0,00;0,00;130,89;0,00;13,08;13,08;13,08;13,08;13,08;117,99;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;52,50;0,00;0,00;0,00;0,00;0,00;0,00;130,89;0,00;13,08;13,08;13,08;13,08;13,08;117,99;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.2.8.99.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;52,50;0,00;0,00;0,00;0,00;0,00;0,00;130,89;0,00;13,08;13,08;13,08;13,08;13,08;117,99;000;1114;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.0.00.0.0.00.00.00.00.000;02;0201;0,00;8.000,00;0,00;8.391,77;0,00;0,00;5.023,02;0,00;0,00;0,00;0,00;2.500,00;0,00;0,00;0,00;0,00;4.833,31;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.0.00.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;8.391,77;0,00;0,00;5.023,02;0,00;0,00;0,00;0,00;2.500,00;0,00;0,00;0,00;0,00;4.833,31;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.0.00.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;8.391,77;0,00;0,00;5.023,02;0,00;0,00;0,00;0,00;2.500,00;0,00;0,00;0,00;0,00;4.833,31;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.0.00.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;8.391,77;0,00;0,00;5.023,02;0,00;0,00;0,00;0,00;2.500,00;0,00;0,00;0,00;0,00;4.833,31;0,00;000;1050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.8.00.0.0.00.00.00.00.000;02;0201;0,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.8.10.0.0.00.00.00.00.000;02;0201;0,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.8.10.1.0.00.00.00.00.000;02;0201;0,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.8.10.1.1.00.00.00.00.000;02;0201;0,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.4.8.10.1.1.01.00.00.00.000;02;0201;0,00;8.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.0.00.0.0.00.00.00.00.000;02;0201;266.176,79;222.071,38;237.958,89;248.756,60;257.186,05;197.939,51;223.245,80;223.391,88;196.794,66;234.403,28;240.804,44;285.990,40;461.304,13;468.788,84;447.872,75;407.703,07;486.309,38;500.794,15;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.00.0.0.00.00.00.00.000;02;0201;266.176,79;222.071,38;237.958,89;248.756,60;257.186,05;197.939,51;223.245,80;223.391,88;196.794,66;234.403,28;240.804,44;285.990,40;461.304,13;468.788,84;447.872,75;407.703,07;486.309,38;500.794,15;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.01.0.0.00.00.00.00.000;02;0201;265.953,40;222.071,38;237.958,89;248.756,60;257.186,05;197.939,51;223.245,80;223.391,88;196.794,66;234.403,28;240.804,44;285.990,40;461.304,13;468.788,84;447.872,75;407.703,07;486.309,38;500.794,15;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.01.1.0.00.00.00.00.000;02;0201;265.953,40;222.071,38;237.958,89;248.756,60;257.186,05;197.939,51;223.245,80;223.391,88;196.794,66;234.403,28;240.804,44;285.990,40;461.304,13;468.788,84;447.872,75;407.703,07;486.309,38;500.794,15;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.01.1.1.00.00.00.00.000;02;0201;265.953,40;222.071,38;237.958,89;248.756,60;257.186,05;197.939,51;223.245,80;223.391,88;196.794,66;234.403,28;240.804,44;285.990,40;461.304,13;468.788,84;447.872,75;407.703,07;486.309,38;500.794,15;000;0031;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.99.0.0.00.00.00.00.000;02;0201;223,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.0.00.00.00.00.000;02;0201;223,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.1.00.00.00.00.000;02;0201;223,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.7.5.8.99.1.1.01.00.00.00.000;02;0201;223,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.0.0.00.0.0.00.00.00.00.000;02;0201;5.496,20;6.713,34;7.350,58;53.586,32;11.463,87;32.391,30;8.743,99;9.098,67;9.676,38;10.325,90;11.359,85;14.882,83;94.964,34;111.679,40;100.023,10;95.194,72;94.964,34;94.964,33;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.0.00.0.0.00.00.00.00.000;02;0201;4.139,84;2.312,72;3.727,92;49.428,94;6.681,00;27.546,72;3.854,89;4.194,07;4.932,10;4.731,10;5.676,88;4.817,04;5.533,84;22.248,90;10.592,60;5.764,22;5.533,84;5.533,80;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.00.0.0.00.00.00.00.000;02;0201;4.139,84;2.312,72;3.727,92;49.428,94;6.681,00;27.546,72;3.854,89;4.194,07;4.932,10;4.731,10;5.676,88;4.817,04;5.533,84;22.248,90;10.592,60;5.764,22;5.533,84;5.533,80;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.01.0.0.00.00.00.00.000;02;0201;3.324,14;2.033,59;2.975,84;3.513,98;3.730,54;3.727,03;3.694,98;3.737,09;4.547,29;4.645,30;4.786,40;4.728,70;5.533,84;5.533,84;5.533,84;5.533,84;5.533,84;5.533,80;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.0.00.00.00.00.000;02;0201;3.324,14;2.033,59;2.975,84;3.513,98;3.730,54;3.727,03;3.694,98;3.737,09;4.547,29;4.645,30;4.786,40;4.728,70;5.533,84;5.533,84;5.533,84;5.533,84;5.533,84;5.533,80;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.1.00.00.00.00.000;02;0201;3.324,14;2.033,59;2.975,84;3.513,98;3.730,54;3.727,03;3.694,98;3.737,09;4.547,29;4.645,30;4.786,40;4.728,70;5.533,84;5.533,84;5.533,84;5.533,84;5.533,84;5.533,80;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.01.1.1.01.00.00.00.000;02;0201;3.324,14;2.033,59;2.975,84;3.513,98;3.730,54;3.727,03;3.694,98;3.737,09;4.547,29;4.645,30;4.786,40;4.728,70;5.533,84;5.533,84;5.533,84;5.533,84;5.533,84;5.533,80;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.0.0.00.00.00.00.000;02;0201;815,70;279,13;752,08;45.914,96;2.950,46;23.819,69;159,91;456,98;384,81;85,80;890,48;88,34;0,00;16.715,06;5.058,76;230,38;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.0.00.00.00.00.000;02;0201;815,70;279,13;752,08;45.914,96;2.950,46;23.819,69;159,91;456,98;384,81;85,80;890,48;88,34;0,00;16.715,06;5.058,76;230,38;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.00.00.00.00.000;02;0201;27,54;27,54;598,78;45.567,54;2.530,00;22.960,54;80,54;80,54;209,92;0,00;578,31;0,00;0,00;16.715,06;5.058,76;230,38;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;45.540,00;2.530,00;22.880,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16.715,06;5.058,76;230,38;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.08.00.00.00.000;02;0201;27,54;27,54;131,67;27,54;0,00;80,54;80,54;80,54;209,92;0,00;578,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.1.09.00.00.00.000;02;0201;0,00;0,00;467,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.2.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;98,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
